Time [s],Channel 0,Channel 1,Channel 2,Channel 3
3.953053200,1,0,0,1
3.953159300,1,1,0,1
3.953491500,1,1,1,1
3.954398700,1,1,1,0
3.954438700,1,0,1,0
3.954861300,1,0,0,0
3.955372200,1,0,1,0
3.955667400,1,0,1,1
3.955715800,0,0,1,1
3.956043100,0,1,1,1
3.956459500,0,0,1,1
3.956782100,0,0,1,0
3.956820300,0,0,1,1
3.957436600,0,1,1,1
3.957527400,0,1,1,0
3.957750800,0,1,0,0
3.958572400,0,1,1,0
3.958771300,1,1,1,0
3.959001300,0,1,1,0
3.959843600,0,1,1,1
3.959874800,1,1,1,1
3.960530600,1,1,0,1
3.960696900,1,0,0,1
3.961878700,1,1,0,1
3.962655600,0,1,0,1
3.962705900,0,1,0,0
3.962897300,0,0,0,0
3.963423100,0,0,1,0
3.963558200,0,0,1,1
3.963982200,0,1,1,1
3.964080200,1,1,1,1
3.964374200,0,1,1,1
3.964524500,0,0,1,1
3.964561500,0,1,1,1
3.964812700,0,0,1,1
3.965160400,0,1,1,1
3.965266100,0,1,0,1
3.965618900,0,1,1,1
3.966111500,0,1,1,0
3.966232700,0,1,0,0
3.967614900,1,1,0,0
3.968350100,1,0,0,0
3.969044200,1,1,0,0
3.969154100,1,1,0,1
3.969352900,1,1,0,0
3.969452600,1,1,1,0
3.969698300,1,1,0,0
3.970314100,1,1,1,0
3.970342000,0,1,1,0
3.970603300,0,1,1,1
3.970804300,1,1,1,1
3.971247700,1,1,0,1
3.971479300,1,1,0,0
3.971957000,1,1,1,0
3.971975900,1,0,1,0
3.972443000,1,0,0,0
3.972712700,1,1,0,0
3.972984100,1,1,0,1
3.973738500,0,1,0,1
3.975312800,0,1,1,1
3.975482800,0,0,1,1
3.975490900,1,0,1,1
3.976186900,1,0,1,0
3.976214400,1,0,0,0
3.976341200,1,0,1,0
3.977113800,1,1,1,0
3.977290400,1,1,1,1
3.977298300,1,0,1,1
3.977763500,1,1,1,1
3.977981700,1,0,1,1
3.978201400,1,0,0,1
3.978621400,0,0,0,1
3.979610000,1,0,0,1
3.980317000,1,0,0,0
3.980761400,1,0,1,0
3.981036700,1,1,1,0
3.981190800,1,0,1,0
3.982202400,1,0,0,0
3.982301600,0,0,0,0
3.982454500,0,1,0,0
3.982467700,0,0,0,0
3.982516200,0,0,0,1
3.983487800,0,1,0,1
3.984283400,0,1,0,0
3.984460100,0,1,1,0
3.984912100,0,0,1,0
3.985317800,1,0,1,0
3.985673000,1,0,1,1
3.986716700,1,0,0,1
3.986925900,0,0,0,1
3.987270800,0,0,0,0
3.987485800,0,0,0,1
3.987895100,0,0,1,1
3.987922500,0,1,1,1
3.988844400,0,1,1,0
3.989060500,1,1,1,0
3.990226300,1,1,0,0
3.990981800,1,0,0,0
3.991722300,1,0,1,0
3.992052700,0,0,1,0
3.992111500,0,0,1,1
3.992550400,0,0,0,1
3.993009200,0,1,0,1
3.993111300,0,1,0,0
3.993771400,0,0,0,0
3.995253100,0,0,1,0
3.995318500,1,0,1,0
3.995411200,1,0,1,1
3.996839300,1,1,1,1
3.997369400,1,1,0,1
3.997411100,1,0,0,1
3.997811700,0,0,0,1
3.997831400,0,0,0,0
3.998180100,0,0,1,0
3.998601200,0,0,0,0
3.999783500,1,0,0,0
3.999934700,1,0,1,0
4.000367700,0,0,1,0
4.000379100,0,0,1,1
4.000436700,0,1,1,1
4.001678300,0,0,1,1
4.002009200,0,0,1,0
4.002363800,0,0,0,0
4.003090100,1,0,0,0
4.003413300,1,1,0,0
4.003647100,1,1,1,0
4.003847200,1,0,1,0
4.004347800,1,0,0,0
4.004787100,1,0,1,0
4.004880100,1,0,1,1
4.005799300,0,0,1,1
4.005975500,0,0,0,1
4.007058500,0,1,0,1
4.008019400,0,0,0,1
4.008023900,0,0,0,0
4.008064200,0,0,0,1
4.008278700,1,0,0,1
4.008588400,1,0,1,1
4.008863800,1,0,1,0
4.009079700,0,0,1,0
4.009188400,0,0,0,0
4.009274400,1,0,0,0
4.009928800,1,0,1,0
4.010329000,1,1,1,0
4.011132000,0,1,1,0
4.011918600,1,1,1,0
4.012031200,1,1,1,1
4.012520400,0,1,1,1
4.013194300,0,1,0,1
4.013369400,0,0,0,1
4.013559700,1,0,0,1
4.014050400,1,0,0,0
4.014350100,1,0,1,0
4.014756900,0,0,1,0
4.015254200,1,0,1,0
4.015487600,1,0,1,1
4.016113000,0,0,1,1
4.016126400,1,0,1,1
4.016409900,1,1,1,1
4.017161200,0,1,1,1
4.017171400,0,1,1,0
4.017178300,0,1,1,1
4.017424500,0,1,0,1
4.017768800,0,1,0,0
4.018669800,0,1,1,0
4.018775300,0,1,0,0
4.019609000,0,0,0,0
4.020042900,1,0,0,0
4.020916200,1,0,0,1
4.021458300,1,0,1,1
4.021677600,1,1,1,1
4.022156800,0,1,1,1
4.022232500,0,1,0,1
4.022451100,1,1,0,1
4.023142000,1,0,0,1
4.023684700,1,0,0,0
4.024031500,1,0,1,0
4.025285500,1,0,1,1
4.025302900,0,0,1,1
4.025442800,0,0,0,1
4.025505800,0,1,0,1
4.025786800,1,1,0,1
4.027774700,1,1,0,0
4.027947300,0,1,0,0
4.028093800,0,0,0,0
4.028179400,0,0,1,0
4.028641700,1,0,1,0
4.028750400,1,1,1,0
4.030828800,1,0,1,0
4.030960000,0,0,1,0
4.031038500,0,0,1,1
4.031078900,0,0,0,1
4.031160200,0,1,0,1
4.031502300,1,1,0,1
4.031560600,1,0,0,1
4.032449800,0,0,0,1
4.032538700,0,0,0,0
4.032641500,1,0,0,0
4.032703200,1,1,0,0
4.032717000,1,1,0,1
4.033629500,1,1,0,0
4.033954500,1,0,0,0
4.034301500,1,0,1,0
4.035325900,0,0,1,0
4.035543500,1,0,1,0
4.036133500,1,1,1,0
4.036472600,1,1,1,1
4.037161700,1,1,0,1
4.037784900,0,1,0,1
4.037981300,0,1,0,0
4.038153100,1,1,0,0
4.038623300,1,1,1,0
4.038711900,1,0,1,0
4.039358300,0,0,1,0
4.040660600,0,0,1,1
4.040897800,0,0,1,0
4.041499100,0,1,1,0
4.041516100,0,1,0,0
4.042245000,1,1,0,0
4.042374800,0,1,0,0
4.042787900,0,1,1,0
4.043847700,0,1,1,1
4.044022100,1,1,1,1
4.044159800,1,1,1,0
4.044650200,1,0,1,0
4.045178100,1,0,0,0
4.045835400,1,0,1,0
4.046243100,0,0,1,0
4.046293400,0,1,1,0
4.046391600,0,1,0,0
4.047228900,0,1,0,1
4.047681600,0,0,0,1
4.048250600,0,1,0,1
4.048334800,0,1,0,0
4.048898200,0,1,1,0
4.048930400,1,1,1,0
4.049105000,1,1,1,1
4.049543400,1,1,0,1
4.049804300,1,0,0,1
4.050182000,0,0,0,1
4.050696500,0,0,1,1
4.050956100,0,0,0,1
4.050975600,0,1,0,1
4.051406700,0,1,0,0
4.051693800,0,1,1,0
4.052210400,1,1,1,0
4.053920400,1,1,1,1
4.054004400,1,0,1,1
4.054112000,1,0,1,0
4.054526600,1,0,0,0
4.055010800,0,0,0,0
4.055188000,0,1,0,0
4.057058000,0,1,0,1
4.057121800,0,0,0,1
4.057412100,0,0,1,1
4.057800900,1,0,1,1
4.059437500,1,0,1,0
4.059609700,1,0,0,0
4.059885800,1,1,0,0
4.060703000,0,1,0,0
4.061130200,1,1,0,0
4.061954900,1,0,0,0
4.062018300,1,0,1,0
4.062351800,1,1,1,0
4.062405600,1,0,1,0
4.062549700,1,0,1,1
4.063174700,1,0,0,1
4.063538100,0,0,0,1
4.064577000,0,0,0,0
4.065213900,0,1,0,0
4.065237200,0,0,0,0
4.065255500,0,0,0,1
4.065313300,0,0,1,1
4.065456900,1,0,1,1
4.065826800,1,0,0,1
4.066343200,1,1,0,1
4.066836100,1,1,0,0
4.067933400,0,1,0,0
4.068271700,0,1,1,0
4.068748000,1,1,1,0
4.068926100,1,1,0,0
4.069103800,1,1,0,1
4.069104400,0,1,0,1
4.069161200,1,1,0,1
4.069459900,1,0,0,1
4.070701100,1,0,0,0
4.070877500,0,0,0,0
4.070966400,0,1,0,0
4.071288100,0,1,1,0
4.071703300,1,1,1,0
4.072297800,1,1,0,0
4.072520100,1,1,0,1
4.072620100,1,1,0,0
4.072994400,1,1,0,1
4.073042400,1,0,0,1
4.073252400,1,1,0,1
4.073732700,0,1,0,1
4.073740000,0,0,0,1
4.074519500,1,0,0,1
4.074930400,1,0,1,1
4.075031600,1,1,1,1
4.075481600,1,1,1,0
4.076119400,1,0,1,0
4.076184000,1,0,0,0
4.076469800,1,1,0,0
4.076731700,1,1,1,0
4.076993600,0,1,1,0
4.077024900,0,1,0,0
4.077130200,0,0,0,0
4.077136000,1,0,0,0
4.077202800,1,0,1,0
4.077448900,1,0,1,1
4.077586000,0,0,1,1
4.078131600,1,0,1,1
4.078474800,1,0,1,0
4.078915400,1,0,0,0
4.078918800,0,0,0,0
4.079200600,0,0,1,0
4.079506300,0,1,1,0
4.079568100,0,0,1,0
4.080744800,0,0,1,1
4.081637900,1,0,1,1
4.081663700,1,1,1,1
4.081760100,1,1,0,1
4.081783300,1,0,0,1
4.082215800,1,0,0,0
4.082501800,1,1,0,0
4.083232100,0,1,0,0
4.084113100,0,1,1,0
4.085097000,1,1,1,0
4.085248300,0,1,1,0
4.085349300,0,1,1,1
4.085412500,0,0,1,1
4.086231800,1,0,1,1
4.086991900,1,0,0,1
4.087428500,1,0,0,0
4.087494000,1,0,1,0
4.087496200,0,0,1,0
4.087827100,0,0,0,0
4.087845300,0,1,0,0
4.088835700,0,1,1,0
4.088938100,0,1,1,1
4.088943100,0,1,1,0
4.090158400,1,1,1,0
4.090637800,1,0,1,0
4.090660100,1,1,1,0
4.090911300,1,0,1,0
4.091679900,1,0,1,1
4.091741700,1,0,0,1
4.091941600,1,1,0,1
4.092399600,1,1,0,0
4.092617400,1,1,1,0
4.092679900,1,1,0,0
4.092781700,0,1,0,0
4.093510100,0,0,0,0
4.093544200,0,0,0,1
4.093583200,0,0,1,1
4.094365400,0,0,0,1
4.095336000,0,0,0,0
4.095414500,0,0,0,1
4.095651800,1,0,0,1
4.095665200,1,0,1,1
4.095844300,0,0,1,1
4.096664800,0,1,1,1
4.097041600,1,1,1,1
4.097841900,1,0,1,1
4.097920300,1,1,1,1
4.098468200,1,1,1,0
4.098829100,1,1,0,0
4.099122100,0,1,0,0
4.100362200,0,0,0,0
4.100488900,1,0,0,0
4.101111400,1,0,0,1
4.101372600,1,0,1,1
4.101383900,1,1,1,1
4.101395800,0,1,1,1
4.101572300,1,1,1,1
4.101715700,0,1,1,1
4.103180700,0,1,1,0
4.103758600,0,1,0,0
4.103764300,0,0,0,0
4.103815900,0,0,1,0
4.103853300,0,0,0,0
4.104470700,1,0,0,0
4.105148100,1,0,0,1
4.105173300,1,0,1,1
4.105936800,1,0,0,1
4.106170400,1,1,0,1
4.106252900,0,1,0,1
4.106257900,0,0,0,1
4.106816100,0,1,0,1
4.107517800,0,1,0,0
4.107560500,0,1,1,0
4.107882500,0,1,0,0
4.108293500,0,0,0,0
4.109177500,1,0,0,0
4.109307400,1,1,0,0
4.109313400,1,1,0,1
4.109355100,1,1,1,1
4.111218200,1,1,1,0
4.111572200,0,1,1,0
4.111723400,0,0,1,0
4.112147900,1,0,1,0
4.112217100,1,0,1,1
4.112412100,1,0,0,1
4.112506600,0,0,0,1
4.112713500,0,1,0,1
4.113580500,0,1,0,0
4.114274900,0,1,0,1
4.114506900,1,1,0,1
4.114570700,1,0,0,1
4.114637300,1,0,0,0
4.115433400,0,0,0,0
4.115507800,0,0,1,0
4.115996300,0,0,0,0
4.116372900,0,1,0,0
4.116389800,0,1,1,0
4.117038600,0,1,1,1
4.117806600,1,1,1,1
4.118476500,1,0,1,1
4.118872000,1,0,0,1
4.120019500,1,0,0,0
4.120287200,1,0,1,0
4.120524300,0,0,1,0
4.121176800,0,1,1,0
4.121783700,1,1,1,0
4.122310800,1,0,1,0
4.122554500,1,0,1,1
4.122815100,1,0,1,0
4.123334700,1,0,0,0
4.123826200,1,0,0,1
4.124081200,0,0,0,1
4.124841000,0,1,0,1
4.125074000,0,1,1,1
4.125620900,0,1,1,0
4.125738800,0,1,1,1
4.125764300,0,0,1,1
4.126412200,1,0,1,1
4.126889500,1,1,1,1
4.127425000,1,1,1,0
4.127552100,0,1,1,0
4.127605300,0,1,0,0
4.127654100,0,1,0,1
4.127787600,1,1,0,1
4.127799000,1,1,1,1
4.128553400,1,0,1,1
4.128657100,1,0,0,1
4.128775300,1,1,0,1
4.129107800,1,1,0,0
4.129387800,1,1,1,0
4.129925200,1,1,0,0
4.130078100,1,0,0,0
4.130324100,0,0,0,0
4.130340000,0,0,0,1
4.130697400,0,0,0,0
4.130709200,0,0,0,1
4.130919900,0,0,0,0
4.131367400,0,0,1,0
4.131516900,0,0,1,1
4.132419000,1,0,1,1
4.132572900,1,1,1,1
4.133028400,1,0,1,1
4.133727700,1,0,1,0
4.134088300,1,0,0,0
4.134389700,1,0,0,1
4.134741500,1,0,0,0
4.134870400,1,0,0,1
4.135341900,0,0,0,1
4.135491300,0,1,0,1
4.135525600,0,1,1,1
4.135676600,0,1,0,1
4.137189700,0,1,0,0
4.137257100,0,1,1,0
4.137449200,0,1,1,1
4.138360200,0,0,1,1
4.138529800,1,0,1,1
4.139849900,1,0,1,0
4.139954700,1,0,0,0
4.140843100,0,0,0,0
4.141100200,0,0,1,0
4.141123100,0,1,1,0
4.141546700,1,1,1,0
4.142071700,0,1,1,0
4.142349900,1,1,1,0
4.142808900,1,1,1,1
4.142906100,1,1,0,1
4.143112900,1,0,0,1
4.144497200,1,0,1,1
4.145028200,0,0,1,1
4.145087500,1,0,1,1
4.145523700,1,0,1,0
4.146242800,1,0,1,1
4.146373700,1,1,1,1
4.147339400,1,1,0,1
4.147882300,0,1,0,1
4.148176400,0,0,0,1
4.148831700,1,0,0,1
4.148900400,1,0,0,0
4.149073300,1,0,1,0
4.149147300,1,0,0,0
4.149621500,1,0,0,1
4.149995600,1,1,0,1
4.150016300,1,1,0,0
4.150287100,1,1,1,0
4.150686500,1,1,1,1
4.150707000,1,0,1,1
4.151114500,0,0,1,1
4.151425800,0,0,0,1
4.151642600,0,0,0,0
4.152243100,0,0,1,0
4.153052900,1,0,1,0
4.153237600,1,1,1,0
4.154050500,1,1,1,1
4.154297000,0,1,1,1
4.154874000,0,0,1,1
4.155464800,0,0,0,1
4.155725000,0,0,0,0
4.155881200,0,0,1,0
4.157472000,1,0,1,0
4.157502000,1,1,1,0
4.157502600,0,1,1,0
4.157906800,0,1,0,0
4.158473100,0,0,0,0
4.158492000,0,0,0,1
4.159892600,1,0,0,1
4.160170900,1,0,1,1
4.160575000,1,0,1,0
4.161186100,0,0,1,0
4.161389700,0,1,1,0
4.161799700,0,0,1,0
4.161989600,0,0,0,0
4.162511800,0,0,1,0
4.162908700,0,1,1,0
4.163527700,0,0,1,0
4.163667300,0,0,0,0
4.163761300,1,0,0,0
4.163805600,1,0,0,1
4.164223500,1,0,1,1
4.165233400,1,0,1,0
4.165854300,0,0,1,0
4.166036500,0,0,0,0
4.166080700,0,1,0,0
4.166777100,1,1,0,0
4.167267800,1,1,1,0
4.167271300,1,0,1,0
4.167855800,1,1,1,0
4.167897800,1,1,1,1
4.168235600,1,1,0,1
4.169344700,0,1,0,1
4.169552100,1,1,0,1
4.169713400,1,0,0,1
4.170883000,1,0,0,0
4.171452700,1,0,1,0
4.171610600,0,0,1,0
4.171677100,0,0,1,1
4.172176900,1,0,1,1
4.172768000,1,1,1,1
4.172954500,1,0,1,1
4.173061100,1,0,0,1
4.173156300,1,0,0,0
4.173229800,0,0,0,0
4.173869700,0,0,1,0
4.174833600,0,0,1,1
4.174866400,1,0,1,1
4.174932400,1,0,0,1
4.175992700,1,1,0,1
4.176178200,1,0,0,1
4.176728600,1,0,0,0
4.177300300,1,0,1,0
4.177673300,0,0,1,0
4.177950900,0,0,1,1
4.178101700,0,0,0,1
4.178323100,0,1,0,1
4.178843700,1,1,0,1
4.179797300,0,1,0,1
4.180693000,1,1,0,1
4.180841300,1,1,1,1
4.180943700,1,1,1,0
4.181519500,1,0,1,0
4.181561300,1,1,1,0
4.182817000,0,1,1,0
4.183238700,0,1,0,0
4.183380600,0,1,1,0
4.183687200,0,1,1,1
4.184103500,1,1,1,1
4.184277600,1,0,1,1
4.184386200,1,1,1,1
4.184453200,0,1,1,1
4.184792800,0,1,0,1
4.185832100,0,1,0,0
4.186273500,0,1,1,0
4.186322800,0,1,1,1
4.187498100,0,0,1,1
4.187662700,1,0,1,1
4.187708300,0,0,1,1
4.187776700,1,0,1,1
4.188847500,1,0,1,0
4.188927500,1,0,0,0
4.190635800,1,1,0,0
4.190678100,0,1,0,0
4.191484300,0,1,1,0
4.191779300,0,1,1,1
4.192732000,1,1,1,1
4.192984900,1,0,1,1
4.192997200,1,0,1,0
4.193320400,1,1,1,0
4.193701100,1,1,1,1
4.193906100,1,1,0,1
4.194629200,0,1,0,1
4.195264500,0,1,0,0
4.195692100,1,1,0,0
4.196510600,1,0,0,0
4.196932000,1,0,1,0
4.197129700,1,0,1,1
4.197403200,1,1,1,1
4.197820300,1,1,0,1
4.198933900,0,1,0,1
4.199742200,0,1,0,0
4.200529600,0,0,0,0
4.200673100,0,0,1,0
4.201163300,1,0,1,0
4.201249000,0,0,1,0
4.201685200,1,0,1,0
4.202321500,0,0,1,0
4.202733300,0,0,1,1
4.202863400,0,1,1,1
4.203158100,1,1,1,1
4.203353800,1,0,1,1
4.203550000,1,0,0,1
4.204828500,0,0,0,1
4.204892000,0,0,1,1
4.204924300,0,0,1,0
4.205113800,1,0,1,0
4.205359300,1,0,1,1
4.205388600,1,1,1,1
4.205533600,1,1,0,1
4.206931400,1,1,1,1
4.207622800,1,1,1,0
4.207702900,1,1,1,1
4.207934000,1,1,0,1
4.207938100,1,0,0,1
4.208296400,0,0,0,1
4.208401500,0,1,0,1
4.208401900,0,1,1,1
4.208414700,0,0,1,1
4.208638100,0,0,0,1
4.209392400,0,0,1,1
4.209798500,1,0,1,1
4.210338500,1,0,1,0
4.210605800,1,1,1,0
4.211277000,0,1,1,0
4.211781800,0,0,1,0
4.211789000,0,0,0,0
4.212416300,1,0,0,0
4.212892300,1,0,0,1
4.213051900,0,0,0,1
4.213226500,0,1,0,1
4.214088000,1,1,0,1
4.214271400,1,1,1,1
4.215184500,1,1,1,0
4.215334000,0,1,1,0
4.215414900,0,1,0,0
4.215956500,0,0,0,0
4.216499700,0,0,0,1
4.216981200,1,0,0,1
4.217060900,0,0,0,1
4.217119500,0,0,1,1
4.217416500,0,0,1,0
4.218092100,1,0,1,0
4.218288500,1,1,1,0
4.218435000,1,1,1,1
4.219609400,1,1,0,1
4.219807200,1,0,0,1
4.219895300,1,0,0,0
4.220244600,1,0,0,1
4.221114000,1,1,0,1
4.221344000,0,1,0,1
4.221586800,0,0,0,1
4.221627700,1,0,0,1
4.221876600,1,1,0,1
4.221887800,1,1,0,0
4.221896400,1,1,0,1
4.222834600,1,1,1,1
4.223886700,1,0,1,1
4.224163200,0,0,1,1
4.224599200,0,0,1,0
4.224671500,1,0,1,0
4.224701100,1,1,1,0
4.224780000,1,1,1,1
4.225279000,1,1,0,1
4.226006200,0,1,0,1
4.226132800,0,1,1,1
4.226411300,1,1,1,1
4.227017200,1,1,1,0
4.227112800,1,1,1,1
4.227844400,1,0,1,1
4.228214900,1,1,1,1
4.228256800,1,0,1,1
4.228495400,1,0,0,1
4.228675300,1,0,1,1
4.228748300,1,1,1,1
4.229295500,1,1,1,0
4.229494800,0,1,1,0
4.230030400,0,1,0,0
4.230546200,0,0,0,0
4.230717100,1,0,0,0
4.230788700,0,0,0,0
4.231468600,1,0,0,0
4.231643800,1,0,0,1
4.231672900,1,1,0,1
4.232593000,1,1,1,1
4.233308500,0,1,1,1
4.233391800,0,0,1,1
4.233470100,0,0,1,0
4.234064100,1,0,1,0
4.234320400,0,0,1,0
4.234443400,1,0,1,0
4.235292600,0,0,1,0
4.235455300,0,0,0,0
4.235666100,0,0,0,1
4.236045400,0,0,1,1
4.236603900,0,1,1,1
4.237429100,0,0,1,1
4.237619600,0,0,0,1
4.238064400,1,0,0,1
4.238138500,0,0,0,1
4.238374900,0,0,1,1
4.238441100,0,0,1,0
4.239167900,0,0,0,0
4.239438000,0,0,1,0
4.239468700,0,0,0,0
4.239535500,0,0,0,1
4.239723600,0,1,0,1
4.241025000,0,1,1,1
4.241315900,1,1,1,1
4.241336000,1,1,1,0
4.242282100,1,0,1,0
4.242428800,0,0,1,0
4.243044300,0,0,0,0
4.243061600,0,0,0,1
4.243118200,0,1,0,1
4.243467400,0,1,1,1
4.243786600,0,1,0,1
4.244455500,1,1,0,1
4.244872100,1,1,0,0
4.245230400,1,0,0,0
4.245757400,1,1,0,0
4.245766000,1,1,1,0
4.246096500,1,1,1,1
4.247182500,0,1,1,1
4.247515100,1,1,1,1
4.248061900,1,1,0,1
4.248197300,1,1,0,0
4.248368400,1,0,0,0
4.249037100,1,0,1,0
4.249683100,0,0,1,0
4.249779200,0,0,0,0
4.249902200,0,0,0,1
4.250241800,0,0,0,0
4.250732600,0,1,0,0
4.251563700,0,1,0,1
4.251669300,0,1,1,1
4.251716500,0,0,1,1
4.252086800,0,1,1,1
4.252097400,1,1,1,1
4.252182100,0,1,1,1
4.252908000,0,1,1,0
4.253495500,1,1,1,0
4.253674200,1,1,0,0
4.254346400,1,0,0,0
4.255057700,1,1,0,0
4.255124100,1,1,1,0
4.255791100,1,1,1,1
4.256329000,0,1,1,1
4.256770100,0,1,0,1
4.256875400,0,0,0,1
4.257244000,0,0,0,0
4.257819200,0,0,1,0
4.258854900,0,1,1,0
4.258859000,1,1,1,0
4.259355700,1,1,0,0
4.259799400,0,1,0,0
4.260112700,0,1,0,1
4.260679000,0,1,1,1
4.260937000,0,0,1,1
4.261020300,0,0,1,0
4.261355900,0,1,1,0
4.261617300,0,1,0,0
4.261786300,0,0,0,0
4.262282300,0,0,1,0
4.262301900,1,0,1,0
4.264110900,1,0,1,1
4.264195300,1,0,1,0
4.264246200,1,0,0,0
4.264865300,1,0,0,1
4.264945800,1,1,0,1
4.265237100,0,1,0,1
4.265736000,1,1,0,1
4.265990500,1,1,0,0
4.266155400,1,1,1,0
4.266480900,1,1,0,0
4.267004400,1,1,0,1
4.267149900,1,1,0,0
4.267290100,1,1,1,0
4.267326500,1,1,1,1
4.268079300,0,1,1,1
4.268094800,0,0,1,1
4.268612000,0,1,1,1
4.269226700,0,1,1,0
4.269884200,0,0,1,0
4.269913200,0,0,1,1
4.270410300,0,0,0,1
4.270416400,0,0,1,1
4.271010700,0,0,0,1
4.271093600,1,0,0,1
4.271601700,1,0,1,1
4.271855300,0,0,1,1
4.271908400,0,0,1,0
4.272088700,0,1,1,0
4.272225800,0,1,1,1
4.272498300,0,0,1,1
4.272749600,0,1,1,1
4.272851800,0,0,1,1
4.273057100,0,0,0,1
4.273649100,0,0,1,1
4.273656500,0,1,1,1
4.274017300,1,1,1,1
4.274678100,1,1,1,0
4.275141700,1,0,1,0
4.275958000,1,0,0,0
4.276709300,0,0,0,0
4.276798800,0,0,0,1
4.276975700,0,1,0,1
4.277109500,0,0,0,1
4.277420400,0,0,0,0
4.277874600,0,1,0,0
4.277957400,0,1,1,0
4.278650700,0,1,0,0
4.278984800,0,1,0,1
4.279085600,1,1,0,1
4.279097300,1,1,0,0
4.279526300,1,1,0,1
4.279694200,1,1,1,1
4.279738100,1,1,0,1
4.279839500,1,0,0,1
4.280294900,1,1,0,1
4.280415900,1,1,1,1
4.280641100,1,0,1,1
4.280832500,1,1,1,1
4.281323700,0,1,1,1
4.282007000,0,1,1,0
4.282105400,0,1,0,0
4.282204300,1,1,0,0
4.282484000,1,0,0,0
4.282658900,1,0,0,1
4.283309500,0,0,0,1
4.283608900,1,0,0,1
4.283728900,1,1,0,1
4.284203400,0,1,0,1
4.284231200,0,1,1,1
4.284846900,0,1,0,1
4.285151900,0,1,0,0
4.285433700,0,1,1,0
4.285451400,0,1,0,0
4.285790200,1,1,0,0
4.285896200,1,0,0,0
4.286536300,0,0,0,0
4.286932100,0,0,0,1
4.287909800,0,0,0,0
4.287913200,0,0,1,0
4.287998900,0,0,1,1
4.288410000,0,0,0,1
4.288595300,0,1,0,1
4.289673600,1,1,0,1
4.289991600,1,0,0,1
4.290122500,1,0,0,0
4.290516600,1,0,1,0
4.291388700,1,1,1,0
4.291497900,1,1,1,1
4.291681000,0,1,1,1
4.291919300,1,1,1,1
4.292180600,0,1,1,1
4.293659000,1,1,1,1
4.293682300,1,0,1,1
4.293705400,1,0,0,1
4.294431300,1,0,0,0
4.294537800,1,0,0,1
4.294783000,1,1,0,1
4.295709700,0,1,0,1
4.296000500,0,1,1,1
4.296276100,0,1,1,0
4.297209800,0,0,1,0
4.297796500,0,1,1,0
4.297806500,0,1,0,0
4.298076900,0,1,0,1
4.298779800,1,1,0,1
4.298962600,0,1,0,1
4.299044900,0,1,1,1
4.299344900,0,0,1,1
4.299756800,1,0,1,1
4.299948400,0,0,1,1
4.300729200,0,0,1,0
4.300756800,1,0,1,0
4.300760100,1,0,1,1
4.301017900,1,0,1,0
4.301537100,1,0,0,0
4.301657000,1,0,1,0
4.302317600,1,1,1,0
4.302325800,0,1,1,0
4.303348700,0,0,1,0
4.303971600,0,0,0,0
4.304008700,0,0,0,1
4.304293600,0,0,0,0
4.305085100,0,1,0,0
4.305313400,1,1,0,0
4.306864100,1,0,0,0
4.306990600,1,0,1,0
4.307037500,1,0,1,1
4.308168300,1,1,1,1
4.308458000,0,1,1,1
4.309125700,0,1,0,1
4.309561100,0,0,0,1
4.309600400,0,0,0,0
4.310123000,0,0,1,0
4.310782300,0,1,1,0
4.310972000,1,1,1,0
4.311293700,1,1,1,1
4.311344600,1,1,0,1
4.311447000,1,1,1,1
4.312202800,1,0,1,1
4.312230000,0,0,1,1
4.312300000,1,0,1,1
4.312451300,0,0,1,1
4.313187600,0,0,1,0
4.313252300,0,0,0,0
4.314487200,1,0,0,0
4.315138500,1,1,0,0
4.315833000,1,1,1,0
4.315986000,0,1,1,0
4.316098200,0,1,1,1
4.316578900,0,0,1,1
4.318232600,0,0,0,1
4.318463700,0,0,0,0
4.318917700,0,1,0,0
4.319241000,1,1,0,0
4.320088100,1,0,0,0
4.320088600,0,0,0,0
4.320095200,0,0,1,0
4.320204800,0,1,1,0
4.320885500,0,0,1,0
4.321231800,1,0,1,0
4.321495600,1,0,1,1
4.321546600,0,0,1,1
4.321993800,0,0,0,1
4.322919500,0,0,1,1
4.323023900,0,0,1,0
4.323464400,0,0,0,0
4.323599600,0,1,0,0
4.323670600,1,1,0,0
4.324377100,1,0,0,0
4.325235100,1,1,0,0
4.325244400,1,1,0,1
4.325386600,1,1,1,1
4.325417000,0,1,1,1
4.326290100,0,1,0,1
4.327330500,1,1,0,1
4.327367200,1,0,0,1
4.327710600,1,0,1,1
4.327955200,0,0,1,1
4.328481100,0,0,1,0
4.329387500,0,1,1,0
4.329495000,0,1,1,1
4.330667600,0,1,0,1
4.330861200,1,1,0,1
4.331499100,0,1,0,1
4.331552900,0,1,0,0
4.331563300,1,1,0,0
4.331708800,1,0,0,0
4.332861300,1,0,1,0
4.333610000,1,1,1,0
4.334160500,1,1,1,1
4.334369900,0,1,1,1
4.336040300,0,1,0,1
4.336168400,0,0,0,1
4.336914900,1,0,0,1
4.337165000,1,0,0,0
4.338108400,0,0,0,0
4.338290200,0,0,0,1
4.338755700,0,1,0,1
4.338808800,0,1,0,0
4.338875200,0,1,0,1
4.339239800,0,1,1,1
4.339943400,1,1,1,1
4.340173300,0,1,1,1
4.341095400,0,1,1,0
4.341992500,0,0,1,0
4.342468500,1,0,1,0
